,PC_1,PC_2
0,1.4075337817484588e-16,-6.714817405903007e-17
1,0.8005078955343858,-0.337741549727901
2,-0.27414653956657054,-0.4232696710272089
3,0.18641964690526786,0.14983252186234342
4,-0.2741465395665704,0.09486512231858327
5,-0.1973855084879306,0.33711639517212205
6,-0.3509075706452101,-0.4327140438056877
7,0.10965861582662809,0.6119112252077484
