,PCA_1,PCA_2
468582,0.042633481747823984,-1.1173942267976482
506587,-2.2407402756388466,0.7834879640732506
106628,2.1235205927282497,-0.052051486696602096
121857,2.417856767836051,1.4661617031856606
302684,2.0925725066108285,-0.018987631172108284
109903,-2.3532680275068563,-0.14733094631670504
51490,-2.820220698809567,0.19788036413118734
254189,-1.606486535221411,1.1025855847373998
369144,1.6252518356658519,-1.2789651648908886
508798,1.588434996644208,0.042532790670166104
415501,-1.9846753397871555,-0.9014200591554339
82657,-3.4119365717085266,0.7413128368357218
502930,-0.8594868874188969,0.9464211882269944
140723,-1.624121897988099,0.9116027896354499
15435,-0.9336291391321646,0.4037575369779602
381542,0.694353487362509,-0.09516945436918546
364450,0.5198190577964492,0.14543926883714703
432079,0.15723591271996815,0.2027836278430853
494728,0.8524196503449006,-1.1680113307378917
277831,-2.236563914228839,0.012024387147800514
120439,0.5112389585161297,0.05092200715168396
296572,1.7023056401366712,0.5611941812761124
200377,2.310936063240779,0.22587700125626253
386870,2.024438312208815,-0.1290586821262486
201353,2.4901458259024043,0.9355526096210981
53772,-1.8964487555750198,0.12139687163135543
290346,2.1686593573177837,0.28083633152854115
370700,1.6744505062819295,0.2749463285154807
479488,-1.9836563473072355,1.0410057957464551
172642,1.9220962454470178,1.0483903563182941
330676,-0.6055122147601192,2.389955444677174
77396,-1.9335512901498297,-2.04379343105091
508773,-0.44118614667122114,0.30135955186395413
31945,0.4836274562657389,1.6981009284514046
144710,1.6620565534707898,0.9730814071163185
399513,1.4219774809464036,0.6960759684241378
376350,0.681625934316859,0.38295018424252586
233304,1.1927948719998254,-0.7208262445530715
137844,-1.1354430178654664,-0.2978102609683676
301712,-2.0388836154011636,-0.01863543232653147
45079,-3.1010109408146347,0.8240628114725128
447768,0.9127508324674997,0.7357476145522157
313674,-1.5560127696305683,-7.319914738416724
368951,1.7832298050702533,-0.7210612999114083
405931,-2.9249942024875897,1.0593942389428963
515334,-0.9002805309137051,-0.2961288911242954
127289,0.8452956894654221,-0.0987248139857409
45704,-0.6165606932016862,0.07926175637713252
245069,1.5166981126715562,-0.24443873136628821
294460,0.11450352832362069,0.70150622607784
233742,0.6370295053721259,-0.49353943794515787
398835,-1.4633864011068574,0.13517416267760013
237407,1.7116740853223877,0.22499136911614112
296157,-1.7808879776952127,-2.030118273317656
168021,-3.5546823956712137,-0.7347446020235154
310752,-0.7912202649590617,1.5071323958121634
397331,-2.3351848833819524,1.4106586948389026
192647,-1.0916518679890361,-0.14158212018793095
484443,3.504498183328439,-0.40506111410933066
52486,-0.14781950660844861,0.19516715580815278
377838,0.629317076191464,1.2696169181656893
531753,0.7677798365299611,0.5171631281610147
193322,-1.444046241603063,-0.31674337969182614
193172,-0.40678712622504454,-0.4474564961508086
219963,-1.0720342844616213,0.0038410951854372225
54120,1.2034027446219895,-0.5742566717141081
206185,0.5705631295029893,0.46552611459199
508363,0.8126837060126864,0.069755637302371
126041,0.45810828322376435,0.07823877646978374
263175,1.6174171001448354,1.0476067979569876
9111,0.8980071599749848,-3.219296927072838
62450,1.2823496692853926,0.6671177547106809
378384,0.13597004270761961,-0.618793624850839
415535,0.6640188428690998,0.9490257130460549
36166,-1.935996996659875,-0.14669006978832838
211164,1.9085849172499332,0.676484967377902
136146,-0.1615288694172994,0.417701005623759
416393,0.5398929968984446,0.33437107149483847
490791,1.035589251925263,-0.12249625487280207
234656,-2.8326519631057443,-0.9477004407453912
512107,-1.418776215980815,-1.2809781339454176
135091,2.6416817341357848,-0.6845015777875512
156303,1.5288769832481641,0.04751431789188832
119527,-0.544755367271507,-0.06073191026605187
456749,-2.526142173661696,1.6453353320584694
312739,1.6713380356496852,-0.6848404657439398
18083,-2.742084505984568,-0.25896456664361717
382553,0.8031135753004103,-2.3591300958728696
339079,-0.7627774411911914,-1.1664203279826861
491418,2.0285691010557105,-0.1883682660295476
310860,-2.8708751157386967,0.8067374699519659
244832,-1.3381403321206091,0.9310228734915452
24664,-1.5793838386823853,1.1677441128333768
162991,2.094123010065094,0.1125878534878536
303130,-1.988613872954703,0.4867312044588048
441984,-0.2925671600004898,-2.4095679070473985
186000,0.5305656752184752,-0.33850481825816914
360437,3.6000509379150767,-0.19687633396655638
223910,-1.9818224509584164,-2.1445671153699766
244896,0.7970772558119473,-2.2524808166604964
286045,1.1513592102539871,-0.2810340887153507
198547,1.8650436302313351,-1.5833446989458095
338581,0.5507395024333538,0.14470778916825355
277547,1.4963186685086056,1.0629182711152891
139190,0.38833493629332283,-0.5909877383202028
354474,0.9576506166355804,0.5694942800340549
303547,0.8207326218576393,0.8075245371570904
226521,-3.37255323245578,0.2984022452542428
126514,0.3228190367836201,-0.5851798346579875
258215,-2.5330311389618987,0.26294694792324586
56057,0.9376988734120745,-0.5571752045449267
427364,-0.1755989301082793,0.09079485180478793
61210,-0.9456996257718641,1.3793546864783253
86396,2.4193523076895618,-0.2835683826474434
508666,-0.6470028023892298,0.7856753884567591
373246,2.3493197307938445,0.10300296971106798
254116,1.0801635975332238,-1.3115449366312157
55992,0.9910144068533011,0.4674761958171419
509431,0.2613144750595118,-0.08905982953436188
379707,1.6733581207861001,0.1826178506713913
472811,-3.745443681382471,-0.05411722953798671
46827,-2.34542386636132,0.32980953821463926
43383,1.7446566496878655,1.6135563724668842
320837,0.5064638162107724,0.0681428096672613
372878,-0.38234723858392083,0.11531958640349702
420287,1.94775329970282,-0.09251956898031381
375665,3.4123910976069247,-2.345671993857219
227742,-4.42050368417497,-0.12369266267730394
369903,-1.7233938447008441,0.2232202917165063
171232,0.9911629960310617,0.7926925615709912
204611,0.5069864753883757,0.2731993121376303
437898,-2.230920221941641,1.3816720019881468
119636,0.8489858473636744,-0.6220733915646832
389866,1.781923446953911,-0.023513321745724437
418535,-1.549164946204423,0.4143840009593209
421983,-2.4026965324136187,-0.3303466797983526
497683,-1.059418036905082,-1.7826642857898176
436779,-2.1143975298813227,0.003990843937438451
82962,0.5022678313655808,0.1770713245844722
294351,-0.3777709168235741,0.6803818926729172
190651,1.618807007540569,-0.39570234680440697
440448,-2.5529145868714167,0.46210615114763987
508308,-0.09849606885097707,0.24666152640320477
521175,-0.5936596573027708,0.36609978814382604
285675,0.5633191524406448,0.7723461593131485
466734,0.5431613477231542,-2.1175008556075783
25988,0.7589866262252141,0.54100904850891
277787,-0.5793070293403836,-1.2574468591186136
525852,-0.6983368596107895,-0.004094260072066279
112288,-1.3222976899959349,-0.12662694641875588
442953,-0.7432346829759938,1.0088216196347284
232916,1.2486308907389243,0.425972315394767
52968,-3.09901309198323,0.17062790911975564
432950,-4.306817914626343,0.3931006436711794
214184,0.7725548080010767,0.6636796360836447
330629,0.47803491842383444,0.14007200299641268
256711,0.551799116875791,0.04069016649058535
206413,-0.5366386306282078,-3.578659818375521
463186,1.2118751616250258,0.555219272703734
99054,1.990068722062625,-0.008638207879273472
151063,1.8153221073573937,-0.32250206653906505
209589,2.3425373747272116,0.7268065419286865
326916,0.5019886829004726,-2.2350405314967188
282277,7.988754927621964,-0.5807018855880974
48803,0.4468996280689079,-0.16476065938659548
248774,1.162791127860872,0.8287929142296642
494461,1.084816584332094,-0.3311822924266049
12180,-0.5676639715151843,0.4283084638195054
175303,-2.503073670011378,-0.04048171484580218
471449,-4.378571496892489,-0.4872311963222382
525231,-0.8503753485735093,-0.5050880060548856
370333,0.9060638834279905,-1.5823699104177906
308534,2.328595315241023,0.2616323294494435
214024,2.0142606201083613,0.855932814614361
26726,-3.2659903089532403,-0.4825189497027448
437211,2.046093161792402,-0.7311989738862817
231964,-0.7313571568378802,0.0349450388935654
112972,-0.5236307267909095,0.5095787520422116
451055,-0.9133603827349334,1.2296829485544714
60465,0.1254432561020932,-0.3450830034581834
124326,-0.03653884252516676,-0.6854557949198091
348244,-3.3586735736603126,-0.057790517097895615
440861,1.7145966649455122,-0.3250928178393011
100054,-1.9336332454372192,-0.9675949938418081
496282,0.23192909396947342,-0.28925427328800063
424603,-0.6131916008226049,-0.011319943092146964
240311,1.4517927677385472,0.3781890591118093
88198,0.2046780162178185,-0.342749667154383
477900,2.3187161307781072,-0.2423026764818366
250604,1.0736983196407948,0.31949723676981034
20181,1.5400506107193936,-1.187640334201113
138556,-0.8674395352475376,1.4131890090675396
342859,1.110385003084777,-0.726269530098808
508252,1.5384920643294957,0.5993620427954942
530163,1.2444931992224817,0.23512528056924123
495122,-2.4091151317246444,-0.2595625131360302
440802,-3.472850667237074,1.2176661447555455
20142,-3.165671337607768,-0.27014474656117515
95803,0.6678920268601994,0.24577600899498606
103767,-2.336874657560487,-1.1770579662260008
483083,3.0484808535897057,1.8866446917297324
160812,2.257219904886751,0.8271949261450184
134997,0.8488432625078278,-0.7351744904706676
344395,1.7088711887263472,-1.5872795679381053
102900,1.6005424111926834,0.864736280536172
168290,1.4220527093916866,0.21767599538853788
113593,-1.111454351744151,-0.4676565272760607
332108,-0.10274716563146655,-1.0155486957789162
117142,-0.33144650055402913,-0.2646121141411624
215307,1.8937075011170272,1.2364040709389548
8742,-0.30700701854158086,-0.9751109130149703
404088,-2.4815584529711563,0.7585753209992259
218937,0.6244631181342009,-2.211306913510844
487248,0.9727758397882834,-1.1104320918317732
251997,1.6863675476670843,-1.0622898543684491
50810,-0.7701869159009199,1.6777564183421658
183802,2.2121573513457893,0.6356560429359396
376241,0.5631495806512057,-1.9410967709832392
356083,1.3813073437468357,1.2298166242347681
178972,-3.207865872527341,-0.36065024055843387
201124,1.6254198050188886,0.24745297756228068
99321,0.7783759736098635,0.6867902408424343
151240,-0.4823737218044706,0.8508149746763627
438823,-3.7702737055062423,-0.22621356517969893
194802,-2.318654942019006,0.16968996897458063
136714,2.259120161729404,-0.34848896956430486
320621,-0.13889580219875802,-0.26776141713277857
13488,-1.771792654908721,-1.0269807125601151
134958,1.015921348225958,-0.5452346101113199
20763,0.6170165876036601,-0.34010968773482886
126592,-1.4606418330676407,-0.4419646167539348
12005,-0.15371556274998513,0.25613069341774997
128281,1.8296568363212276,-3.04558985683585
84347,-0.9494140969336647,0.368998035545074
110411,-0.40197470797313295,-0.6345172601750407
281449,-1.3962929766271974,0.8422942310456767
70834,-1.9768712979720386,0.6598810476025337
252088,0.771267661000091,0.3815756720986332
330265,-0.31864314793232734,-0.379632785747503
493900,0.2986637429621625,-0.004013283308990731
198852,-4.660286089911714,0.29486718027294523
232649,-2.9761836501250345,0.21386848039881326
75857,-0.14044350011402296,0.9951935978260489
398412,0.9650844933435593,0.815727003386636
250688,1.0499701910820851,1.0590293147642982
27514,-1.061634375521164,0.6396453412659516
16936,1.7784968065168436,-2.4339666017423336
270006,0.4931378763609422,0.8508724597827837
480199,1.9019797189275045,-0.2132226093584044
263231,0.7761600087588508,0.7354534703760883
396990,-0.3707223227852237,-2.0012111899673215
353325,-1.2656857659346143,-3.1944708073960166
51350,0.45418758560810385,2.288865889565013
503214,-2.5309998299663428,1.3847502745102669
320026,2.329991651987572,0.2752603110166208
494146,-0.23537296577212255,-0.6446408725889117
107679,-1.3946190893879993,-0.6012543235749637
141271,1.8093825616758596,-0.5670188308723061
326655,-2.660679837217753,-1.4652760212003129
272589,0.12093591101627826,0.11808610381230819
405023,0.521302479494751,1.2265997450587456
134642,-0.024062829032934902,-0.5599247692536696
237375,1.4489018621882375,0.3600017699303484
62307,-2.8563650677407337,-3.6108114430853164
27558,-3.157872467424115,0.7088609240236069
64958,1.9292578871636634,0.07239116650058437
134275,-0.019308045716591844,0.2584989418368936
337362,0.1750051389112169,-0.4968283328793805
257005,2.9970071940482974,0.9441671732719806
429123,-1.3291404886887692,-2.145669083829387
349827,1.0648046005005938,-2.400555576178425
417455,-0.35314848349487615,1.1855741021267392
329555,-0.20061447603989482,-1.1418872730672789
225532,-1.9528968243462268,-1.8226725669737867
300096,1.9754419504001086,0.580747099804309
500263,-1.9965379781427914,-0.33959579023001246
71116,-0.7269811264564991,-1.1656565628731788
109012,-1.5107446173222334,0.38151762461802785
55244,2.0383115834534795,-0.23829087120169995
532448,-2.952938048877053,0.6339847448897283
108330,-2.453473668117853,-0.12829520695311428
81386,0.20764448119889217,0.4788111405102364
237473,0.7740909306331245,0.3978832835376962
533152,-2.222033988677242,-0.33037737317014887
530142,-1.976176342737095,0.05599219837114332
380859,-3.252610885357563,0.22172662010021948
383263,-2.582623976723944,0.25416799927786865
256118,2.7621640803114498,0.18574361153738078
9185,-1.7257532587251732,-0.11586106899161869
407832,-3.626516791706641,0.8608882186838931
104985,1.4119238790757507,-0.044331928725511616
499249,1.0871464435034157,0.2331986454167334
152927,-1.0119146294889836,0.11037298536285715
383621,1.755700939775488,0.7024244253929811
78590,-1.9588128575766055,-0.41775777420098287
100354,-1.1929102918296894,0.6119706342503375
36591,-0.12374505964692895,-0.2008447163459368
224437,0.9526191302795464,-0.8417051986577282
194093,0.25887460605150686,-1.4987172913425346
527878,-2.8231569953184303,-2.3981126367335914
383771,1.3845925500822964,0.798825209316776
365533,-0.7976439403354074,0.10787494328453347
198429,0.3976270541808621,0.48918114529560536
197528,1.1216415786060516,1.1243535079204268
124483,2.8876684381046234,-0.4733213986807955
377971,1.8131656547110102,2.3521101788606313
113668,-1.4285179870729716,-0.49297816298320307
214811,0.7237573210575047,-1.5498379837426899
146082,-0.08403777070976169,1.6647804712753085
393044,0.4961483048475328,0.8149151262658538
71573,-0.436551407682674,-2.4618359526098135
520997,-3.6962559130646664,-0.5208465529294334
34932,-2.315324562148807,-0.6900013173153631
83715,3.1489006497257455,1.1183418837590995
392675,0.0011743077765976491,-1.677601667024621
409361,-0.46025469462642116,0.8019968487378942
477817,2.8426782340951684,-0.6872519849463463
488348,3.376018405385759,-0.809290823485772
238838,1.0882692885014922,-0.4878853805183802
32651,-1.9275303921322449,-0.195819629651174
178660,-1.160749583809782,-0.36811508965160367
50660,0.34153453755158536,2.420103019641894
406014,1.5768046517988483,0.8962361555082536
141621,0.22371471257030526,-1.13495715504666
52672,1.3731940214638416,-0.053960469367370284
81230,-2.0341473798881937,2.6284871646707684
405362,1.9800464772960944,1.358694817368137
76830,-0.2850607153550798,-0.4124837432371838
503450,0.8425827861638716,1.0532766322717477
257207,1.6097623926701725,-0.011531414596974304
360932,1.645642538645892,-0.1635452382222767
435285,1.8133324209922894,-0.19457916451494128
84937,-2.2393200547938084,-1.0069620946756384
462726,0.4560951886006186,0.3698979489363228
234468,-2.8417998732088567,-0.524938854492332
166137,-0.240958855104382,-0.3441473326595672
386882,2.714119670655819,0.4474932400755544
427700,-0.6010352687160766,0.2618578004066486
62898,-2.536648137203549,1.0868900358293676
82803,-3.290399021499754,0.06982283424939928
407599,-0.4280973084796446,-0.8062593285437752
368947,1.578556301648472,0.8127942389315315
368481,-2.2293362435809594,0.9386668659834156
221755,-2.543624748469196,-0.09317338600772423
194896,-0.020323939614426748,-1.9977812546657445
171659,0.34495347586522335,-0.02184687689571962
27036,0.28118196630795866,0.3088803469918902
505898,1.5473678678666893,0.26033652160147447
438410,1.0741549876989238,0.2151803821091588
481874,-0.18138076894203944,-0.11969653794784794
293869,-2.5989489822715686,1.1730892748752733
331914,0.5101774072027337,-0.29169250182889167
176947,0.5032550733494291,-0.6720836865810811
277332,-2.716294530989164,1.3178025775697404
508286,0.2283112807520344,-0.1493172584324518
470261,0.8847226532680362,0.13008484324738703
372149,2.2925463972626376,0.4713264103693611
22988,-1.6217031121203145,-0.06515549319329973
90971,-1.2875963717167838,-1.3736267880244328
434402,-0.29773280265673896,-0.401925813781845
92177,1.497850718061636,0.44416748941557627
172619,0.8236740629409609,0.4332235538958979
59537,0.6708420172624948,0.29223315644148035
455050,1.1924090800345,0.6446027278335842
361416,2.5640834462104714,-0.623061488813692
520672,-4.047357031556474,0.043303079299544786
345352,-1.0754554933637057,2.8294720048652624
331473,-2.9802397032862644,-0.21629885840947977
45733,0.07391902688132793,1.164678824794316
466103,-1.159609518612263,-1.0118269273625315
316132,0.46476568833810866,-1.451788269144363
128276,1.1530228013868744,0.1247226894450875
31614,0.4763637725998197,-0.3960665513724469
145468,0.12133003449670064,-0.0018651702674016537
21883,2.3165036830160375,0.39601118787385753
489892,0.30689805548819254,-0.0221892005489755
512644,-0.10275666651126478,-0.2709788540619695
132887,0.37326742715083405,-0.12925274608017068
291897,-0.008720110032282482,0.5200632920977409
510794,-0.8795172679333859,-0.9910436067841928
424389,1.637031014940375,-0.3838163832875397
387512,-0.5428562371339523,0.41991552496941503
66085,5.283832813200304,-0.2268858775374191
386973,1.9438866192572455,0.9015031957596337
407402,3.0238917198585393,0.27690478739928975
408847,-1.7391216253615696,1.4560009475171332
145446,1.8380483483426373,0.12246002589106951
25285,-1.2159054688310365,0.5366173069769092
324622,0.6722645614471108,-1.4058379426826422
455178,0.03801926352446952,0.5939455162210305
